id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,ra,dec,SIMBAD,Gaia DR3,VSX
125,4542.120322338566,1328.0226704627473,0.44286795732650347,0.25821271686623165,0.2589405582177563,25,0.0,9520.0,2.0364453630148653,-0.7721819065933884,209.06559735430926,40.39416172862429,Not found,Not found,Not found
126,3942.4698818022857,1356.6558852570874,0.47173188721476855,0.09179428396295351,-0.9230941650831521,25,0.0,57904.0,6.2266603416140605,-1.98563794004383,208.90114170328224,40.35685236943916,Not found,Not found,Not found
127,349.5148058600373,1361.3771284487837,0.33779018351417445,0.18823136509841346,0.14022794463055197,25,0.0,5568.0,1.1420255172689666,-0.1441895195935246,207.9358197037358,40.09430177824907,Not found,Not found,Not found
128,1125.792414125688,1374.1194613444873,0.43988698457992453,0.9245444410397686,-0.03203344297387622,25,0.0,57904.0,8.10335204792859,-2.271661767806941,208.14241178050122,40.154522724167386,Not found,Not found,Not found
129,124.4536277582239,1384.6706734400327,0.3570759450986319,0.1444135854066594,0.19096278775686568,25,0.0,25104.0,5.24557862837342,-1.7994835031300573,207.87336269441892,40.082295280466056,Not found,Not found,Not found
130,2454.395855492306,1385.7793100226063,0.48733734062276957,0.1625358216444144,0.2643491809959232,25,0.0,11264.0,2.1381854127779487,-0.8251134058943953,208.49782711289092,40.25465863751943,Not found,Not found,Not found
131,3754.176168662668,1393.030548156355,0.4553804017010673,0.5832585025883523,0.562177496011547,25,0.0,5616.0,1.083726855012628,-0.0872995885575287,208.84693882627317,40.350713039548765,Not found,Not found,Not found
132,2401.1318748329136,1394.057034174515,0.30898703046956155,-0.3077123878332391,-0.0758461205483825,25,0.0,57904.0,8.211457039798965,-2.2860505627744545,208.48271947912468,40.25245863491777,Not found,Not found,Not found
133,2412.010815155341,1395.8033009811209,0.48082539748110537,-0.3191878660841702,-0.37324170153550545,25,0.0,57904.0,9.684764904078845,-2.4652227069071824,208.4854754747506,40.253613031839315,Not found,Not found,Not found
134,2401.166809676051,1394.4968035574707,0.45505907583554955,-0.006990343621986605,-0.08268360914899062,25,0.0,57904.0,7.466438325310839,-2.1827837051610732,208.4826866908412,40.25255138458656,Not found,Not found,Not found
135,2411.7426422426092,1397.2710587362906,0.5650347975293851,0.20925683098714026,-0.044157699783418526,25,0.0,57904.0,6.995960583640046,-2.1121183848225407,208.48526265224487,40.25389443118682,Not found,Not found,Not found
136,1297.1439819079908,1403.950560222281,0.4180941860199428,0.14498098742424229,0.3093604550221412,25,0.0,57712.0,10.524260517549692,-2.555478975181329,208.18545177079594,40.17330088914456,Not found,Not found,Not found
137,4249.942838986604,1405.8732364318048,0.41664370944015466,0.32832637883641225,0.23244187400670632,25,0.0,7888.0,1.7288046993794801,-0.5943648360296483,208.9794023337782,40.389143132078566,Not found,Not found,Not found
138,2209.789309781182,1426.5198986657542,0.664596171832853,0.36651479916649343,-0.03011578906629813,25,0.0,57904.0,7.336120153793706,-2.1636660894051345,208.42819385129113,40.24509830663009,Not found,Not found,Not found
139,1738.5758913715201,1425.585368245196,0.4533966895738353,-0.07516582858775292,0.22368133922452696,25,0.0,14336.0,2.8050910901608916,-1.1198674218341989,208.3017643879223,40.21028795236813,Not found,Not found,Not found
